index,preset,qp,seq_name,Ir,Dr,Dw,I1mr,D1mr,D1mw,ILmr,DLmr,DLmw,Bc,Bcm,Bi,Bim,E_hw_slow,config,path,__qp_int
87,fast,32,Vertical_Carnaby_2k,674000000000.0,185000000000.0,86537655014.0,5505728772,1761228002,1580913477,336109,53351806,73541826,41690140715.0,3016760829,4983398014,575179116,6.4079,A,H:\valgrind\default\callgrind_Default_1T_fast_qp32_Vertical_Carnaby_1080x1920_5994_1080x1920_60fps_130f.out,32
88,fast,32,WalkingInStreet_2k,1140000000000.0,291000000000.0,135000000000.0,7255452302,1923857960,1651068732,459110,59315281,79390142,76179544998.0,7528927801,6626122454,599759824,7.1539,A,H:\valgrind\default\callgrind_Default_1T_fast_qp32_WalkingInStreet_1920x1080_30fps_1920x1080_30fps_130f.out,32
89,fast,32,WorldCup_2k,231000000000.0,63053697302.0,29427667756.0,1851392309,584642732,538332750,115116,17112742,22508527,14399457652.0,1053359633,1691960037,195845453,6.3585,A,H:\valgrind\default\callgrind_Default_1T_fast_qp32_WorldCup_1920x1080_30p_1920x1080_30fps_130f.out,32
90,fast,32,WorldCup_far_2k,859000000000.0,230000000000.0,109000000000.0,6521358549,1904893825,1637462650,321234,56459808,67929724,54642509680.0,4779753641,5783905425,610038557,6.3898,A,H:\valgrind\default\callgrind_Default_1T_fast_qp32_WorldCup_far_1920x1080_30p_1920x1080_30fps_130f.out,32
91,fast,37,Aerial3200_2k,815000000000.0,221000000000.0,105000000000.0,6283186353,1929448786,1657070573,327115,56846646,75712854,51535813919.0,3964487837,5731309676,622120821,6.3831,A,H:\valgrind\default\callgrind_Default_1T_fast_qp37_Aerial3200_1920x1080_5994_8bit_420_1920x1080_60fps_130f.out,37
92,fast,37,Boat_2k,907000000000.0,243000000000.0,115000000000.0,6514470341,1967723418,1674922568,333088,56099095,76357621,58274766482.0,4962317792,6071862460,621243583,6.3417,A,H:\valgrind\default\callgrind_Default_1T_fast_qp37_Boat_1920x1080_5994_8bit_420_1920x1080_60fps_130f.out,37
93,fast,37,BoxingPractice_4k,2680000000000.0,736000000000.0,344000000000.0,20673394873,6774157591,6293668524,2386680,279803315,310220016,167000000000.0,11431900924,19911125130,2323301691,13.0209,A,H:\valgrind\default\callgrind_Default_1T_fast_qp37_BoxingPractice_3840x2160_5994fps_8bit_420_3840x2160_60fps_130f.out,37
94,fast,37,Crosswalk_4k,2660000000000.0,734000000000.0,343000000000.0,19707460169,6707313704,6272457370,2627462,285762998,308699508,167000000000.0,10864291456,20026172964,2348181430,12.9536,A,H:\valgrind\default\callgrind_Default_1T_fast_qp37_Crosswalk_3840x2160_5994fps_8bit_420_3840x2160_60fps_130f.out,37
95,fast,37,CrowdRun_1080p50,951000000000.0,254000000000.0,120000000000.0,6504529524,1983575104,1682256091,329199,56991641,77385966,61804124506.0,5378037074,6238380342,633080228,6.3421,A,H:\valgrind\default\callgrind_Default_1T_fast_qp37_CrowdRun_1920x1080p50_1920x1080_50fps_130f.out,37
96,fast,37,DinnerSceneCropped_2k,669000000000.0,185000000000.0,86438494206.0,4776516043,1621921625,1552049587,328648,52306184,74231619,42654765260.0,2724378176,5055530680,591618187,6.3238,A,H:\valgrind\default\callgrind_Default_1T_fast_qp37_DinnerSceneCropped_1920x1080_2997fps_8bit_420_1920x1080_30fps_130f.out,37
97,fast,37,FoodMarket2_4k,2930000000000.0,800000000000.0,377000000000.0,23681007274,7410106200,6487713213,2328451,297473747,318368103,182000000000.0,13264452276,21222535709,2408995906,13.2051,A,H:\valgrind\default\callgrind_Default_1T_fast_qp37_FoodMarket2_3840x2160_5994fps_8bit_420_3840x2160_60fps_130f.out,37
98,fast,37,FoodMarket_2k,745000000000.0,204000000000.0,95966754456.0,5681509694,1812822675,1612613476,318740,55139280,67926558,47124108387.0,3383555098,5394055103,606854629,6.3796,A,H:\valgrind\default\callgrind_Default_1T_fast_qp37_FoodMarket_1920x1080_5994_8bit_420_1920x1080_60fps_130f.out,37
99,fast,37,MeridianTalk_sdr_2k,657000000000.0,181000000000.0,84403610501.0,4969022720,1665706924,1560991581,314310,50216270,61575702,41119763095.0,2718578043,4928575807,579260912,6.3354,A,H:\valgrind\default\callgrind_Default_1T_fast_qp37_MeridianTalk_sdr_1920x1080p_5994_8bit_1920x1080_60fps_130f.out,37
100,fast,37,Motorcycle_2k,855000000000.0,228000000000.0,107000000000.0,6134446182,1876568284,1632422342,309484,54927822,68655341,55044785836.0,4693102641,5688924776,601218392,6.3269,A,H:\valgrind\default\callgrind_Default_1T_fast_qp37_Motorcycle_1920x1080_30fps_8bit_1920x1080_30fps_130f.out,37
101,fast,37,MountainBike_2k,874000000000.0,234000000000.0,110000000000.0,6371863291,1944738533,1659335424,305618,52594572,62894955,56080181512.0,4760042847,5824335681,610988645,6.3469,A,H:\valgrind\default\callgrind_Default_1T_fast_qp37_MountainBike_1920x1080_30fps_8bit_1920x1080_30fps_130f.out,37
102,fast,37,Neon1224_4k,2580000000000.0,708000000000.0,330000000000.0,20405139308,6610279445,6215101163,2324503,281908771,310590318,160000000000.0,11215924107,19243302583,2248160287,13.1415,A,H:\valgrind\default\callgrind_Default_1T_fast_qp37_Neon1224_3840x2160_2997fps_3840x2160_30fps_130f.out,37
103,fast,37,NocturneDance_4k,2640000000000.0,723000000000.0,337000000000.0,21412176123,6943060429,6338643141,2348742,282104855,309063502,163000000000.0,11418735258,19472048641,2280734571,13.1773,A,H:\valgrind\default\callgrind_Default_1T_fast_qp37_NocturneDance_3840x2160p_8bit_60fps_3840x2160_60fps_130f.out,37
104,fast,37,OldTownCross_1080p50,789000000000.0,214000000000.0,101000000000.0,5685296794,1797520210,1614708911,312877,50737457,61912002,50490258568.0,3792764003,5563821470,610732450,6.3815,A,H:\valgrind\default\callgrind_Default_1T_fast_qp37_OldTownCross_1920x1080p50_1920x1080_50fps_130f.out,37
105,fast,37,PedestrianArea_1080p25,686000000000.0,188000000000.0,88112295796.0,5387125343,1733942199,1579792647,341245,54207715,74526151,42801720730.0,2993151787,5063483188,586610805,6.3598,A,H:\valgrind\default\callgrind_Default_1T_fast_qp37_PedestrianArea_1920x1080p25_1920x1080_25fps_130f.out,37
106,fast,37,PierSeaSide_4k,2620000000000.0,719000000000.0,335000000000.0,20408739644,6625080529,6284971699,2000009,245428948,232819561,163000000000.0,11374124394,19445159482,2267142044,13.1386,A,H:\valgrind\default\callgrind_Default_1T_fast_qp37_PierSeaSide_3840x2160_2997fps_8bit_420_3840x2160_30fps_130f.out,37
107,fast,37,RitualDance_2k,637000000000.0,175000000000.0,81392001280.0,5033298931,1623181978,1537247961,318452,49396034,62168872,39665187416.0,2761585813,4771581141,560561258,6.3482,A,H:\valgrind\default\callgrind_Default_1T_fast_qp37_RitualDance_1920x1080_5994_8bit_420_1920x1080_60fps_130f.out,37
108,fast,37,Riverbed_1080p25,783000000000.0,214000000000.0,101000000000.0,6282687172,1940415638,1657611448,330321,57769252,68756470,49131558785.0,3651699644,5622019901,619822596,6.362,A,H:\valgrind\default\callgrind_Default_1T_fast_qp37_Riverbed_1920x1080p25_1920x1080_25fps_130f.out,37
109,fast,37,RushFieldCuts_2k,828000000000.0,223000000000.0,105000000000.0,6235696167,1902020490,1647583706,334220,56048568,76730209,52354181924.0,4265884331,5686445542,610900507,6.3248,A,H:\valgrind\default\callgrind_Default_1T_fast_qp37_RushFieldCuts_1920x1080_2997_1920x1080_30fps_130f.out,37
110,fast,37,Skater227_2k,605000000000.0,167000000000.0,77159171103.0,4702183361,1590931923,1536853451,334170,53887988,73674966,37419418852.0,2414479729,4617697186,551762626,6.2943,A,H:\valgrind\default\callgrind_Default_1T_fast_qp37_Skater227_1920x1080_30fps_1920x1080_30fps_130f.out,37
111,fast,37,Tango_4k,3330000000000.0,908000000000.0,405000000000.0,33038974679,6340686182,6178434740,2473231,245641370,220476573,177000000000.0,11887641780,20521283141,2380177414,13.1884,A,H:\valgrind\default\callgrind_Default_1T_fast_qp37_Tango_3840x2160_5994fps_8bit_420_3840x2160_60fps_130f.out,37
112,fast,37,TimeLapse_4k,2740000000000.0,750000000000.0,351000000000.0,21906871253,6980559537,6344502923,2412522,286774515,313927892,170000000000.0,12134486676,20120046201,2318571052,13.1057,A,H:\valgrind\default\callgrind_Default_1T_fast_qp37_TimeLapse_3840x2160_5994fps_8bit_420_3840x2160_60fps_130f.out,37
113,fast,37,ToddlerFountain_2k,828000000000.0,223000000000.0,105000000000.0,6148554661,1900114762,1649157176,313956,51216132,61299789,52670699054.0,4188621419,5674380513,609147770,6.3507,A,H:\valgrind\default\callgrind_Default_1T_fast_qp37_ToddlerFountain_1920x1080_2997fps_8bit_420_1920x1080_30fps_130f.out,37
114,fast,37,TreesAndGrass_2k,1040000000000.0,274000000000.0,128000000000.0,6689163439,2018884733,1691179382,349847,56708410,76873168,69164240466.0,6283730162,6570830644,634404936,6.3948,A,H:\valgrind\default\callgrind_Default_1T_fast_qp37_TreesAndGrass_1920_1080_30fps_8bit_1920x1080_30fps_130f.out,37
115,fast,37,TunnelFlag_2k,737000000000.0,201000000000.0,94092039262.0,5714331642,1784687916,1596926462,333113,54318810,75164032,46445550887.0,3534316423,5262133457,591516285,6.3631,A,H:\valgrind\default\callgrind_Default_1T_fast_qp37_TunnelFlag_1920x1080_5994_8bit_420_1920x1080_60fps_130f.out,37
116,fast,37,Vertical_bees_2k,699000000000.0,191000000000.0,89423745634.0,5636615659,1774371449,1590478378,320896,51788447,72732650,43495764249.0,3217092354,5090185130,581653537,6.4461,A,H:\valgrind\default\callgrind_Default_1T_fast_qp37_Vertical_bees_1080x1920_2997_1080x1920_30fps_130f.out,37
117,fast,37,Vertical_Carnaby_2k,633000000000.0,174000000000.0,81090038506.0,5142780845,1670990903,1550589836,319876,52713724,73613623,39093877414.0,2700302314,4774284464,561050909,6.3596,A,H:\valgrind\default\callgrind_Default_1T_fast_qp37_Vertical_Carnaby_1080x1920_5994_1080x1920_60fps_130f.out,37
118,fast,37,WalkingInStreet_2k,820000000000.0,215000000000.0,101000000000.0,5894307794,1591869264,1367597434,324161,45112799,52430521,53452562974.0,5029702862,5117002856,498308362,6.4568,A,H:\valgrind\default\callgrind_Default_1T_fast_qp37_WalkingInStreet_1920x1080_30fps_1920x1080_30fps_130f.out,37
119,fast,37,WorldCup_2k,132000000000.0,36307040273.0,16893949118.0,1062069263,344101268,325232208,78900,10214465,14598609,8241069347.0,574194288,991459858,116783200,6.2898,A,H:\valgrind\default\callgrind_Default_1T_fast_qp37_WorldCup_1920x1080_30p_1920x1080_30fps_130f.out,37
120,fast,37,WorldCup_far_2k,776000000000.0,210000000000.0,99053268159.0,6154946856,1857595891,1623547485,318985,55766089,68772653,48748925948.0,3962662042,5431139336,597901542,6.313,A,H:\valgrind\default\callgrind_Default_1T_fast_qp37_WorldCup_far_1920x1080_30p_1920x1080_30fps_130f.out,37
121,faster,22,Aerial3200_2k,1340000000000.0,345000000000.0,161000000000.0,7555933210,2177430557,1745525018,304216,57338600,63972202,90956525380.0,9220539219,7746862002,662127662,7.1671,A,H:\valgrind\default\callgrind_Default_1T_faster_qp22_Aerial3200_1920x1080_5994_8bit_420_1920x1080_60fps_130f.out,22
122,faster,22,Boat_2k,1360000000000.0,341000000000.0,156000000000.0,7282736099,2144694860,1728690401,348261,60289644,82011181,93436884966.0,9460823229,7541916369,642448384,7.1358,A,H:\valgrind\default\callgrind_Default_1T_faster_qp22_Boat_1920x1080_5994_8bit_420_1920x1080_60fps_130f.out,22
123,faster,22,BoxingPractice_4k,3580000000000.0,947000000000.0,446000000000.0,23874840003,7007150310,5822860460,1675509,229009753,203209666,233000000000.0,21150003648,22590004819,2185611146,13.6248,A,H:\valgrind\default\callgrind_Default_1T_faster_qp22_BoxingPractice_3840x2160_5994fps_8bit_420_3840x2160_60fps_130f.out,22
124,faster,22,Crosswalk_4k,4180000000000.0,1110000000000.0,525000000000.0,27939900114,8534215197,6935524898,2267622,317837346,342382793,271000000000.0,23409274604,26721990601,2618309801,13.055,A,H:\valgrind\default\callgrind_Default_1T_faster_qp22_Crosswalk_3840x2160_5994fps_8bit_420_3840x2160_60fps_130f.out,22
125,faster,22,CrowdRun_1080p50,1590000000000.0,395000000000.0,179000000000.0,7629867301,2229443832,1759900331,347322,62109682,84104408,113000000000.0,11512688061,8325863756,663887087,7.2255,A,H:\valgrind\default\callgrind_Default_1T_faster_qp22_CrowdRun_1920x1080p50_1920x1080_50fps_130f.out,22
126,faster,22,DinnerSceneCropped_2k,1390000000000.0,359000000000.0,166000000000.0,7521739016,2236394680,1757762069,333984,60936265,80409518,95786582397.0,9579898207,7848606164,671929559,6.3792,A,H:\valgrind\default\callgrind_Default_1T_faster_qp22_DinnerSceneCropped_1920x1080_2997fps_8bit_420_1920x1080_30fps_130f.out,22
127,faster,22,FoodMarket2_4k,4330000000000.0,1140000000000.0,541000000000.0,28983218728,8459786076,6907308435,2265111,316804738,342513474,280000000000.0,26200356310,27270903411,2581809580,13.9507,A,H:\valgrind\default\callgrind_Default_1T_faster_qp22_FoodMarket2_3840x2160_5994fps_8bit_420_3840x2160_60fps_130f.out,22
128,faster,22,FoodMarket_2k,1320000000000.0,340000000000.0,158000000000.0,7412948366,2161961056,1739025053,306297,56929958,64008604,89003168820.0,8785003742,7590633289,661942805,6.8418,A,H:\valgrind\default\callgrind_Default_1T_faster_qp22_FoodMarket_1920x1080_5994_8bit_420_1920x1080_60fps_130f.out,22
129,faster,22,MeridianTalk_sdr_2k,1300000000000.0,337000000000.0,148000000000.0,12207377664,1919523400,1654870485,314949,54886785,60445478,71142806059.0,6176002393,6654753990,647685814,6.3813,A,H:\valgrind\default\callgrind_Default_1T_faster_qp22_MeridianTalk_sdr_1920x1080p_5994_8bit_1920x1080_60fps_130f.out,22
130,faster,22,Motorcycle_2k,1470000000000.0,368000000000.0,160000000000.0,12780265447,1907770760,1653935422,321411,54945725,61609741,83795482029.0,7961025039,7021001193,635826631,7.0665,A,H:\valgrind\default\callgrind_Default_1T_faster_qp22_Motorcycle_1920x1080_30fps_8bit_1920x1080_30fps_130f.out,22
131,faster,22,MountainBike_2k,1250000000000.0,318000000000.0,147000000000.0,7249266092,2091062397,1716447060,312104,55816940,64253221,85102770249.0,8351429793,7186564141,639803878,7.0957,A,H:\valgrind\default\callgrind_Default_1T_faster_qp22_MountainBike_1920x1080_30fps_8bit_1920x1080_30fps_130f.out,22
132,faster,22,Neon1224_4k,3520000000000.0,944000000000.0,446000000000.0,25688987985,7700803029,6607614113,2239770,303473630,332119814,225000000000.0,19090278898,23724937495,2482732425,13.4567,A,H:\valgrind\default\callgrind_Default_1T_faster_qp22_Neon1224_3840x2160_2997fps_3840x2160_30fps_130f.out,22
133,faster,22,NocturneDance_4k,3750000000000.0,1000000000000.0,475000000000.0,27788883539,8088934385,6786993122,2265264,308605382,333309184,239000000000.0,21439873155,24751767559,2516804453,13.3742,A,H:\valgrind\default\callgrind_Default_1T_faster_qp22_NocturneDance_3840x2160p_8bit_60fps_3840x2160_60fps_130f.out,22
134,faster,22,OldTownCross_1080p50,1610000000000.0,402000000000.0,182000000000.0,7686624810,2183784222,1753340466,326608,57994593,66083197,114000000000.0,11757197075,8385028654,666254150,7.1316,A,H:\valgrind\default\callgrind_Default_1T_faster_qp22_OldTownCross_1920x1080p50_1920x1080_50fps_130f.out,22
135,faster,22,PedestrianArea_1080p25,1090000000000.0,287000000000.0,134000000000.0,6990129532,2110375728,1706761413,353698,58019603,77155723,71330833147.0,6634072429,6742351921,638347265,6.3747,A,H:\valgrind\default\callgrind_Default_1T_faster_qp22_PedestrianArea_1920x1080p25_1920x1080_25fps_130f.out,22
136,faster,22,PierSeaSide_4k,3940000000000.0,1050000000000.0,493000000000.0,26507555423,7914543610,6676605498,2496079,311197751,337763622,257000000000.0,22745140827,25485606856,2542770453,13.2578,A,H:\valgrind\default\callgrind_Default_1T_faster_qp22_PierSeaSide_3840x2160_2997fps_8bit_420_3840x2160_30fps_130f.out,22
137,faster,22,RitualDance_2k,840000000000.0,226000000000.0,106000000000.0,6130065023,1847197273,1615566131,311104,52546463,62414682,54136817231.0,4566393840,5720015944,604854750,6.3007,A,H:\valgrind\default\callgrind_Default_1T_faster_qp22_RitualDance_1920x1080_5994_8bit_420_1920x1080_60fps_130f.out,22
138,faster,22,Riverbed_1080p25,1520000000000.0,387000000000.0,169000000000.0,13490065073,1992597650,1691906116,332385,56915766,61707323,83274077935.0,8036746268,7381127400,652972035,6.4294,A,H:\valgrind\default\callgrind_Default_1T_faster_qp22_Riverbed_1920x1080p25_1920x1080_25fps_130f.out,22
139,faster,22,RushFieldCuts_2k,1250000000000.0,321000000000.0,150000000000.0,7317033929,2147375646,1718682842,329773,58707441,79618513,83638488329.0,8174118752,7348848326,655043190,7.0231,A,H:\valgrind\default\callgrind_Default_1T_faster_qp22_RushFieldCuts_1920x1080_2997_1920x1080_30fps_130f.out,22
140,faster,22,Skater227_2k,768000000000.0,210000000000.0,99229755763.0,5965288006,1862885185,1621749180,309298,56986659,68433389,48592893488.0,3591779643,5516811396,615477399,6.3206,A,H:\valgrind\default\callgrind_Default_1T_faster_qp22_Skater227_1920x1080_30fps_1920x1080_30fps_130f.out,22
141,faster,22,Tango_4k,3940000000000.0,1010000000000.0,440000000000.0,35282232678,5312279568,4536450133,1522603,176085180,152702312,216000000000.0,19650484906,19173196667,1760422184,14.0446,A,H:\valgrind\default\callgrind_Default_1T_faster_qp22_Tango_3840x2160_5994fps_8bit_420_3840x2160_60fps_130f.out,22
142,faster,22,TimeLapse_4k,4020000000000.0,1060000000000.0,499000000000.0,26909478315,8029788101,6744944510,2350143,307473264,336706384,262000000000.0,23825702401,25612156816,2524526094,8.4907,A,H:\valgrind\default\callgrind_Default_1T_faster_qp22_TimeLapse_3840x2160_5994fps_8bit_420_3840x2160_60fps_130f.out,22
143,faster,22,ToddlerFountain_2k,1350000000000.0,343000000000.0,158000000000.0,7371978925,2187578253,1740400878,332207,60321729,81792947,93156938752.0,9410795292,7596328933,657649119,7.1011,A,H:\valgrind\default\callgrind_Default_1T_faster_qp22_ToddlerFountain_1920x1080_2997fps_8bit_420_1920x1080_30fps_130f.out,22
144,faster,22,TreesAndGrass_2k,1490000000000.0,368000000000.0,167000000000.0,7377245602,2168105982,1738657079,356840,59812824,82132721,105000000000.0,10307918039,7944440559,658038167,7.2048,A,H:\valgrind\default\callgrind_Default_1T_faster_qp22_TreesAndGrass_1920_1080_30fps_8bit_1920x1080_30fps_130f.out,22
145,faster,22,TunnelFlag_2k,1130000000000.0,295000000000.0,137000000000.0,7168923437,2062225178,1694949021,306083,55826494,63420155,75391115447.0,7304251714,6865990465,634081588,6.8743,A,H:\valgrind\default\callgrind_Default_1T_faster_qp22_TunnelFlag_1920x1080_5994_8bit_420_1920x1080_60fps_130f.out,22
146,faster,22,Vertical_bees_2k,925000000000.0,246000000000.0,116000000000.0,6726774803,1997056014,1667862192,318681,55899526,75926562,59322821004.0,5277515432,6102099154,621466690,6.4007,A,H:\valgrind\default\callgrind_Default_1T_faster_qp22_Vertical_bees_1080x1920_2997_1080x1920_30fps_130f.out,22
147,faster,22,Vertical_Carnaby_2k,813000000000.0,220000000000.0,104000000000.0,6398257030,1938607593,1638052539,336026,53839771,74376866,50984814629.0,4250576219,5609431986,604618874,6.3932,A,H:\valgrind\default\callgrind_Default_1T_faster_qp22_Vertical_Carnaby_1080x1920_5994_1080x1920_60fps_130f.out,22
148,faster,22,WalkingInStreet_2k,1430000000000.0,349000000000.0,157000000000.0,7403010716,1956957939,1658991070,441412,61882249,84972230,102000000000.0,10208998087,7361809687,600670974,7.2554,A,H:\valgrind\default\callgrind_Default_1T_faster_qp22_WalkingInStreet_1920x1080_30fps_1920x1080_30fps_130f.out,22
149,faster,22,WorldCup_2k,479000000000.0,129000000000.0,60562301668.0,3683130204,1096267668,955189688,181988,32716536,41803559,30375246229.0,2556438628,3272428993,353092176,6.3279,A,H:\valgrind\default\callgrind_Default_1T_faster_qp22_WorldCup_1920x1080_30p_1920x1080_30fps_130f.out,22
