config,preset,qp,video_name,width,height,fps,frames,E_hw_slow,L1_dcache_load_misses:u,L1_dcache_loads:u,L1_dcache_stores:u,L1_icache_load_misses:u,LLC_load_misses:u,LLC_loads:u,LLC_store_misses:u,LLC_stores:u,branch_instructions:u,branch_misses:u,cache_misses:u,cache_references:u,cycles:u,dTLB_load_misses:u,dTLB_loads:u,dTLB_store_misses:u,dTLB_stores:u,instructions:u
default,faster,22,BoxingPractice_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.6248,20334035657,1.13E+12,5.12E+11,11315380034,443453142,2376490250,330418378,1618504157,4.12E+11,17630643190,772867037,9405091752,2.37E+12,120624042,1.13E+12,34432754,5.11E+11,4.19E+12
default,faster,27,BoxingPractice_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.0487,19069841109,9.30E+11,4.27E+11,10344254469,386215846,2290287754,278866808,1568470579,3.35E+11,11757323420,680149083,9179726820,1.88E+12,103214390,9.29E+11,28857508,4.26E+11,3.39E+12
default,faster,32,BoxingPractice_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.0006,17283626471,8.04E+11,3.67E+11,8969585432,355328173,2140983979,250145830,1501343843,2.87E+11,8118664734,605990348,8533059925,1.56E+12,95332385,8.03E+11,23996287,3.67E+11,2.91E+12
default,faster,37,BoxingPractice_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.0209,16665112770,7.41E+11,3.37E+11,8212810521,328981604,1906149271,225598821,1427414951,2.63E+11,6334604327,564122999,7883838727,1.39E+12,87430151,7.40E+11,20958606,3.36E+11,2.67E+12
default,fast,22,BoxingPractice_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.6248,20316294072,1.13E+12,5.12E+11,11321555767,440742658,2370810547,324305027,1626141215,4.12E+11,17697995360,771154887,9487672524,2.37E+12,122886061,1.13E+12,34670231,5.11E+11,4.19E+12
default,fast,27,BoxingPractice_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.0487,19417275860,9.30E+11,4.27E+11,10662460016,399496260,2481425405,292966180,1638370569,3.35E+11,11825522638,704298699,9687055973,1.89E+12,114524090,9.29E+11,33826616,4.26E+11,3.39E+12
default,fast,32,BoxingPractice_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.0006,17210076059,8.04E+11,3.67E+11,9124890486,352667508,2080195879,249304780,1497186309,2.87E+11,8065678755,605320607,8447738376,1.56E+12,98509740,8.03E+11,24382789,3.67E+11,2.90E+12
default,fast,37,BoxingPractice_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.0209,16664625562,7.41E+11,3.37E+11,8223944799,331076824,2011914901,225805800,1465382425,2.63E+11,6153945172,561230650,8138546964,1.40E+12,83279061,7.40E+11,24146558,3.36E+11,2.67E+12
default,superfast,22,BoxingPractice_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.6248,21408353056,1.07E+12,4.85E+11,11599586153,279211711,2151326831,213636422,1281651639,3.90E+11,16779062419,493997138,8965866999,2.25E+12,113662640,1.06E+12,24132141,4.84E+11,3.96E+12
default,superfast,27,BoxingPractice_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.0487,19986189715,8.83E+11,4.06E+11,10453408493,246541087,1970246945,186922903,1236221815,3.19E+11,11201600822,431043903,8507347162,1.78E+12,97146201,8.82E+11,18533689,4.06E+11,3.22E+12
default,superfast,32,BoxingPractice_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.0006,18317929706,7.74E+11,3.55E+11,9469618274,227361554,1913987216,176859106,1188712057,2.78E+11,7875413748,404533944,8047196187,1.50E+12,96481689,7.73E+11,16269483,3.55E+11,2.79E+12
default,superfast,37,BoxingPractice_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.0209,17726767967,7.16E+11,3.27E+11,8645108421,216855429,1751219176,166020284,1153862006,2.55E+11,6175695602,377558848,7525846492,1.36E+12,108668477,7.16E+11,15300847,3.27E+11,2.58E+12
default,veryfast,22,BoxingPractice_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.6248,20312209267,1.13E+12,5.12E+11,11175118930,429984519,2354798379,323951483,1639479329,4.12E+11,17456174996,747703582,9477464264,2.36E+12,107284845,1.13E+12,36066431,5.11E+11,4.19E+12
default,veryfast,27,BoxingPractice_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.0487,19113640872,9.30E+11,4.27E+11,10183678950,379564821,2284579853,277508055,1581647315,3.36E+11,11654215945,658105226,9177901344,1.87E+12,111676614,9.30E+11,31066358,4.26E+11,3.39E+12
default,veryfast,32,BoxingPractice_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.0006,17204332700,8.04E+11,3.67E+11,8974268466,343758281,2019522483,245890363,1478215812,2.88E+11,7927979162,598118338,8298668916,1.56E+12,79955735,8.03E+11,23056682,3.67E+11,2.91E+12
default,veryfast,37,BoxingPractice_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.0209,16612812777,7.41E+11,3.37E+11,8502969067,324337157,1924522290,221679277,1432411047,2.63E+11,6145539924,551533206,7902328462,1.40E+12,76694232,7.40E+11,20390192,3.36E+11,2.67E+12
hwlike,faster,22,BoxingPractice_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.6248,20664313469,1.12E+12,5.10E+11,11134345646,432944734,2287164253,323544933,1609640211,4.10E+11,17387841675,758301743,8886194356,2.36E+12,112416573,1.12E+12,35197984,5.09E+11,4.17E+12
hwlike,faster,27,BoxingPractice_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.0487,18920617873,9.25E+11,4.24E+11,10446277127,363867038,2175372459,273485181,1552926311,3.33E+11,11522606882,638168436,8820494407,1.87E+12,91861349,9.24E+11,27316927,4.24E+11,3.36E+12
hwlike,faster,32,BoxingPractice_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.0006,17081054500,7.98E+11,3.65E+11,8371884414,334170052,1887329233,230931169,1419099984,2.86E+11,7787887122,563007063,7570771944,1.53E+12,84865325,7.98E+11,21559621,3.65E+11,2.88E+12
hwlike,faster,37,BoxingPractice_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.0209,16497893396,7.35E+11,3.35E+11,8183782648,319194760,1862848979,219359853,1419845320,2.61E+11,6085987376,538505194,7457437513,1.39E+12,77610145,7.35E+11,22737736,3.34E+11,2.65E+12
hwlike,fast,22,BoxingPractice_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.6248,20381260282,1.12E+12,5.10E+11,10994422383,437797045,2308677108,327195529,1593155308,4.10E+11,17370013484,770435733,8911917231,2.36E+12,114147186,1.12E+12,34964654,5.09E+11,4.17E+12
hwlike,fast,27,BoxingPractice_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.0487,19336359935,9.25E+11,4.24E+11,9475040297,382336104,2081459532,276700031,1504983087,3.33E+11,11549239565,658653466,8219347007,1.85E+12,93205555,9.24E+11,27346903,4.24E+11,3.36E+12
hwlike,fast,32,BoxingPractice_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.0006,17106827616,7.98E+11,3.65E+11,9079213306,346604346,2015240242,248715118,1473674394,2.85E+11,8000063117,591164784,8306993703,1.55E+12,98386882,7.97E+11,24957559,3.64E+11,2.88E+12
hwlike,fast,37,BoxingPractice_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.0209,16415888735,7.36E+11,3.35E+11,8446262855,312214285,1860581388,219513528,1422060047,2.61E+11,6078196079,530313332,7776227369,1.39E+12,79675109,7.35E+11,20388191,3.34E+11,2.65E+12
hwlike,superfast,22,BoxingPractice_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.6248,21895995348,1.08E+12,4.94E+11,11072670899,329972471,2195314256,212151243,1256071258,3.96E+11,16715111831,548844341,8487173799,2.27E+12,113037818,1.08E+12,24844243,4.93E+11,4.03E+12
hwlike,superfast,27,BoxingPractice_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.0487,20552471064,8.97E+11,4.13E+11,10601172471,314705401,2125361644,196001792,1226662480,3.23E+11,11370032193,510782705,8470269001,1.82E+12,110506994,8.96E+11,18364580,4.12E+11,3.27E+12
hwlike,superfast,32,BoxingPractice_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.0006,18798898649,7.86E+11,3.61E+11,8914027039,281003471,1857490768,176105931,1135278095,2.81E+11,7834880919,459623525,7324725875,1.52E+12,95741139,7.86E+11,15740647,3.61E+11,2.84E+12
hwlike,superfast,37,BoxingPractice_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.0209,18175237463,7.28E+11,3.33E+11,8502978424,266307818,1785953389,166853994,1138521504,2.59E+11,6199973068,433479073,7536467698,1.37E+12,93048498,7.28E+11,14171520,3.33E+11,2.62E+12
hwlike,veryfast,22,BoxingPractice_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.6248,20123780050,1.12E+12,5.10E+11,10588624052,408334081,2230772150,310251306,1551870228,4.10E+11,17321412974,721962808,8568737147,2.34E+12,108572439,1.12E+12,32547613,5.09E+11,4.17E+12
hwlike,veryfast,27,BoxingPractice_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.0487,18910206747,9.24E+11,4.24E+11,10029266826,365754310,2108630436,266881664,1523690951,3.34E+11,11463515637,632051767,8204506762,1.86E+12,94095575,9.24E+11,26527155,4.24E+11,3.36E+12
hwlike,veryfast,32,BoxingPractice_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.0006,17196309967,7.98E+11,3.65E+11,9500135370,349634279,2106731299,254116511,1539971582,2.86E+11,8009480804,599644253,8503744483,1.56E+12,89441976,7.97E+11,21007535,3.64E+11,2.88E+12
hwlike,veryfast,37,BoxingPractice_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.0209,16435813143,7.36E+11,3.35E+11,8409893075,312983134,1897793296,220850832,1435552216,2.61E+11,6092231351,535399245,7814437795,1.39E+12,80665062,7.35E+11,20886603,3.34E+11,2.65E+12
disfilter,faster,22,BoxingPractice_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.6248,19711130984,1.10E+12,5.01E+11,11317297962,308029195,2177081725,319675232,1619976158,4.03E+11,17289073577,624774683,9164660567,2.32E+12,110017111,1.10E+12,34102510,5.00E+11,4.09E+12
disfilter,faster,27,BoxingPractice_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.0487,18469655192,9.07E+11,4.17E+11,10603848422,261917538,2096152050,271657382,1563156088,3.29E+11,11458352938,537314041,8825087791,1.84E+12,104194538,9.06E+11,27462468,4.17E+11,3.30E+12
disfilter,faster,32,BoxingPractice_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.0006,16599966286,7.83E+11,3.59E+11,8916338442,231209166,1868511807,239961199,1482370802,2.81E+11,7761559651,464492817,8136876385,1.51E+12,80934259,7.83E+11,23325639,3.59E+11,2.83E+12
disfilter,faster,37,BoxingPractice_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.0209,16001923097,7.21E+11,3.29E+11,8001733653,214655959,1738228715,215255530,1419294164,2.57E+11,5970236424,423980631,7399036545,1.35E+12,81055354,7.21E+11,22479152,3.29E+11,2.60E+12
disfilter,fast,22,BoxingPractice_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.6248,19660976913,1.10E+12,5.01E+11,10521319033,301799143,2064118195,310140636,1554625850,4.03E+11,17268190609,615888185,8396671386,2.30E+12,121580659,1.10E+12,34600101,5.00E+11,4.09E+12
disfilter,fast,27,BoxingPractice_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.0487,18459860364,9.07E+11,4.17E+11,10544405087,262989585,2113535857,271431031,1550479235,3.29E+11,11441009586,531882590,8667090127,1.85E+12,92694882,9.07E+11,29066990,4.17E+11,3.30E+12
disfilter,fast,32,BoxingPractice_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.0006,16560144192,7.83E+11,3.59E+11,8961308496,224550041,1870404027,235829909,1451287217,2.81E+11,7763747710,458297567,7780559420,1.51E+12,83791672,7.82E+11,23752857,3.58E+11,2.83E+12
disfilter,fast,37,BoxingPractice_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.0209,16033203291,7.21E+11,3.29E+11,8640876596,211263814,1812078881,219030238,1438038587,2.57E+11,6029533273,436368303,7762871197,1.37E+12,83577574,7.21E+11,21785128,3.28E+11,2.60E+12
disfilter,superfast,22,BoxingPractice_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.6248,21230023148,1.06E+12,4.82E+11,11373284227,230435238,2200743303,218420597,1285838154,3.88E+11,16662597375,450801339,8703143607,2.23E+12,107261069,1.06E+12,22547736,4.82E+11,3.94E+12
disfilter,superfast,27,BoxingPractice_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.0487,19900241206,8.76E+11,4.03E+11,9972667264,195371738,1894116022,185016451,1180482047,3.17E+11,11055668900,384596707,7898005060,1.76E+12,104506825,8.76E+11,19555637,4.03E+11,3.19E+12
disfilter,superfast,32,BoxingPractice_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.0006,18200532418,7.68E+11,3.53E+11,8840818654,176524138,1703433773,170454491,1127880666,2.76E+11,7734341762,344971978,7165390620,1.48E+12,101430824,7.67E+11,16237069,3.52E+11,2.77E+12
disfilter,superfast,37,BoxingPractice_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.0209,17595782880,7.11E+11,3.25E+11,8408444320,168196943,1718012533,164940356,1141204529,2.53E+11,6098795156,332376312,7529056125,1.34E+12,101533165,7.10E+11,15962857,3.25E+11,2.56E+12
disfilter,veryfast,22,BoxingPractice_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.6248,19619172740,1.10E+12,5.01E+11,10545646331,302075589,2121816476,310892661,1561705152,4.03E+11,17153553905,616436688,8500246794,2.30E+12,97998222,1.10E+12,33994186,5.00E+11,4.09E+12
disfilter,veryfast,27,BoxingPractice_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.0487,18450986782,9.07E+11,4.17E+11,10617188590,260170361,2066204147,270393645,1560137858,3.29E+11,11475619362,534288625,8686064602,1.84E+12,107141968,9.06E+11,28601342,4.17E+11,3.30E+12
disfilter,veryfast,32,BoxingPractice_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.0006,16584881947,7.83E+11,3.59E+11,8892237450,228074362,1845885760,231437472,1463525939,2.81E+11,7750734182,455477015,7741592302,1.51E+12,82301185,7.82E+11,23078790,3.58E+11,2.83E+12
disfilter,veryfast,37,BoxingPractice_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.0209,16028678058,7.21E+11,3.29E+11,8204382020,212394776,1706223622,217485388,1406787491,2.57E+11,5992001333,428838339,7237961620,1.36E+12,81754673,7.21E+11,22232588,3.29E+11,2.60E+12
default,faster,22,Crosswalk_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.055,20603000434,1.13E+12,5.15E+11,11421107845,425447846,2401540238,315346937,1635237707,4.10E+11,16461990165,743678767,9561140127,2.34E+12,109586708,1.13E+12,31842535,5.14E+11,4.17E+12
default,faster,27,Crosswalk_3840x2160_5994fps_8bit_420,3840,2160,60,130,12.9287,18944675678,9.07E+11,4.18E+11,10279151109,370138452,2242369650,266251900,1570981987,3.30E+11,10262131262,635504307,8989465474,1.79E+12,111313016,9.07E+11,26266671,4.18E+11,3.27E+12
default,faster,32,Crosswalk_3840x2160_5994fps_8bit_420,3840,2160,60,130,12.9114,16964841321,7.97E+11,3.65E+11,8832877377,342304789,2043600197,237012492,1461963896,2.87E+11,7190679432,581918022,8276655096,1.51E+12,83303057,7.96E+11,23818502,3.65E+11,2.86E+12
default,faster,37,Crosswalk_3840x2160_5994fps_8bit_420,3840,2160,60,130,12.9536,16398767279,7.39E+11,3.36E+11,8039603226,325376622,1917649171,220392235,1432192266,2.64E+11,5614145526,540943823,7852210802,1.36E+12,83582474,7.38E+11,20236298,3.36E+11,2.65E+12
default,fast,22,Crosswalk_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.055,20726247159,1.13E+12,5.15E+11,11250520209,425504237,2385428835,317887662,1615842317,4.10E+11,16470388213,739827250,9440240537,2.33E+12,115768403,1.13E+12,34272712,5.14E+11,4.17E+12
default,fast,27,Crosswalk_3840x2160_5994fps_8bit_420,3840,2160,60,130,12.9287,18929609265,9.07E+11,4.18E+11,10190573751,370465118,2201744579,258991267,1541897522,3.30E+11,10212678863,628361608,8911678496,1.78E+12,97609066,9.07E+11,25121133,4.18E+11,3.27E+12
default,fast,32,Crosswalk_3840x2160_5994fps_8bit_420,3840,2160,60,130,12.9114,16950198058,7.97E+11,3.65E+11,8926651114,340514859,2070801093,238976257,1461372771,2.87E+11,7185196679,579061433,8320284461,1.52E+12,90157920,7.96E+11,22299033,3.64E+11,2.86E+12
default,fast,37,Crosswalk_3840x2160_5994fps_8bit_420,3840,2160,60,130,12.9536,16342032342,7.39E+11,3.36E+11,7583273373,329587268,1857259373,218059744,1382538896,2.64E+11,5572173557,551991153,7464101900,1.36E+12,83675321,7.38E+11,19872315,3.36E+11,2.65E+12
default,superfast,22,Crosswalk_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.055,21715971697,1.06E+12,4.84E+11,11420971127,291985442,2238083512,220789694,1295225514,3.85E+11,15888202001,510385808,8939099743,2.20E+12,112351121,1.06E+12,21752889,4.83E+11,3.91E+12
default,superfast,27,Crosswalk_3840x2160_5994fps_8bit_420,3840,2160,60,130,12.9287,19911314570,8.56E+11,3.96E+11,10201160843,255296845,2057991823,188238497,1223898025,3.11E+11,10030296048,439665217,8296879332,1.69E+12,113482881,8.55E+11,18400794,3.95E+11,3.09E+12
default,superfast,32,Crosswalk_3840x2160_5994fps_8bit_420,3840,2160,60,130,12.9114,18073444114,7.66E+11,3.53E+11,9001538270,233949333,1850591269,176851552,1152677571,2.77E+11,7352713940,412653827,7768098975,1.46E+12,100659987,7.66E+11,14216540,3.52E+11,2.75E+12
default,superfast,37,Crosswalk_3840x2160_5994fps_8bit_420,3840,2160,60,130,12.9536,17644727320,7.17E+11,3.29E+11,8569085159,231921326,1880504276,175825999,1188300037,2.57E+11,5996627120,402265704,7929767864,1.35E+12,109660310,7.16E+11,20534793,3.28E+11,2.57E+12
default,veryfast,22,Crosswalk_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.055,20570151900,1.13E+12,5.15E+11,10692381667,428194530,2290187570,311197044,1578051773,4.10E+11,16473323308,737845056,8765663688,2.32E+12,113528311,1.13E+12,31146439,5.14E+11,4.17E+12
default,veryfast,27,Crosswalk_3840x2160_5994fps_8bit_420,3840,2160,60,130,12.9287,18851915236,9.07E+11,4.18E+11,9465759948,370924417,2145626663,261103239,1507948468,3.30E+11,10207025256,641228217,8322981559,1.77E+12,96420307,9.07E+11,24936963,4.18E+11,3.27E+12
default,veryfast,32,Crosswalk_3840x2160_5994fps_8bit_420,3840,2160,60,130,12.9114,16935991242,7.96E+11,3.65E+11,8909685573,353009659,2012655872,244776486,1465226993,2.87E+11,7389186575,607829467,8215626444,1.52E+12,96238596,7.95E+11,23772331,3.64E+11,2.86E+12
default,veryfast,37,Crosswalk_3840x2160_5994fps_8bit_420,3840,2160,60,130,12.9536,16383897253,7.39E+11,3.36E+11,8276793689,340334040,1926159944,225255930,1430649064,2.64E+11,5808451077,564198549,7935650545,1.38E+12,101387964,7.38E+11,21879121,3.36E+11,2.65E+12
hwlike,faster,22,Crosswalk_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.055,20518647546,1.13E+12,5.13E+11,11058502433,412829495,2334477904,313608222,1585703188,4.09E+11,16412496315,727690232,8841638508,2.32E+12,114824389,1.12E+12,31509105,5.12E+11,4.15E+12
hwlike,faster,27,Crosswalk_3840x2160_5994fps_8bit_420,3840,2160,60,130,12.9287,18754678403,9.03E+11,4.17E+11,9844027259,355928508,2151766020,254489058,1514827507,3.28E+11,10131265920,616126560,8483675893,1.77E+12,99097920,9.02E+11,28406470,4.16E+11,3.26E+12
hwlike,faster,32,Crosswalk_3840x2160_5994fps_8bit_420,3840,2160,60,130,12.9114,16772887906,7.93E+11,3.64E+11,8522528548,328705080,1994159108,232096558,1431664756,2.85E+11,7117261560,560607180,7912252450,1.49E+12,84661357,7.92E+11,21271558,3.63E+11,2.85E+12
hwlike,faster,37,Crosswalk_3840x2160_5994fps_8bit_420,3840,2160,60,130,12.9536,16282975373,7.35E+11,3.35E+11,8080855828,316311858,2004769078,226109999,1461622159,2.62E+11,5621787930,548486986,8139236146,1.36E+12,81416126,7.34E+11,25673912,3.34E+11,2.64E+12
hwlike,fast,22,Crosswalk_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.055,20777324829,1.12E+12,5.13E+11,11196693005,430949734,2501154065,328713939,1670053536,4.09E+11,16472001883,754763266,9405320225,2.33E+12,143056701,1.12E+12,38603771,5.12E+11,4.15E+12
hwlike,fast,27,Crosswalk_3840x2160_5994fps_8bit_420,3840,2160,60,130,12.9287,18744704765,9.03E+11,4.17E+11,10227686345,359944452,2251039868,265171406,1552890545,3.28E+11,10188847422,622375120,8840142645,1.78E+12,88722044,9.02E+11,25009516,4.16E+11,3.26E+12
hwlike,fast,32,Crosswalk_3840x2160_5994fps_8bit_420,3840,2160,60,130,12.9114,16821351556,7.93E+11,3.64E+11,8401640635,337319599,1950363859,238685058,1439831422,2.86E+11,7175818430,570981577,7735602857,1.49E+12,93253485,7.92E+11,24475373,3.63E+11,2.85E+12
hwlike,fast,37,Crosswalk_3840x2160_5994fps_8bit_420,3840,2160,60,130,12.9536,16300695638,7.35E+11,3.35E+11,7906505284,322065065,1981413327,221996188,1432894040,2.62E+11,5576601448,544147109,7842172215,1.36E+12,86888889,7.34E+11,26830715,3.34E+11,2.64E+12
hwlike,superfast,22,Crosswalk_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.055,22013217743,1.08E+12,4.92E+11,10645016731,337427953,2128631583,211468051,1269602421,3.90E+11,15580637713,547792450,8292758091,2.23E+12,139668412,1.08E+12,30044660,4.91E+11,3.97E+12
hwlike,superfast,27,Crosswalk_3840x2160_5994fps_8bit_420,3840,2160,60,130,12.9287,20144692011,8.69E+11,4.02E+11,9610100860,314832619,1994298884,193810577,1182101037,3.15E+11,9760132168,516035247,7925519119,1.72E+12,138532951,8.67E+11,30105049,4.01E+11,3.14E+12
hwlike,superfast,32,Crosswalk_3840x2160_5994fps_8bit_420,3840,2160,60,130,12.9114,18469487011,7.78E+11,3.59E+11,8802245932,280723811,1964973814,176003657,1162186917,2.81E+11,7215483463,457885334,8048643380,1.48E+12,108885950,7.77E+11,16161226,3.58E+11,2.79E+12
hwlike,superfast,37,Crosswalk_3840x2160_5994fps_8bit_420,3840,2160,60,130,12.9536,17887194073,7.29E+11,3.34E+11,8321361784,263618753,1753977399,163428815,1112769154,2.60E+11,5805005396,429923713,7357364607,1.36E+12,95294555,7.28E+11,14346209,3.34E+11,2.61E+12
hwlike,veryfast,22,Crosswalk_3840x2160_5994fps_8bit_420,3840,2160,60,130,13.055,20482460151,1.13E+12,5.13E+11,10819859440,408142346,2322737410,312003580,1590986975,4.08E+11,16349209650,720622154,8940976481,2.31E+12,108846887,1.12E+12,33136070,5.12E+11,4.15E+12
hwlike,veryfast,27,Crosswalk_3840x2160_5994fps_8bit_420,3840,2160,60,130,12.9287,18922178546,9.03E+11,4.17E+11,11041370296,363039720,2186899182,266801682,1555861103,3.28E+11,10545465909,632294481,8755129126,1.84E+12,96297352,9.02E+11,26368998,4.16E+11,3.26E+12
hwlike,veryfast,32,Crosswalk_3840x2160_5994fps_8bit_420,3840,2160,60,130,12.9114,16749010494,7.93E+11,3.64E+11,8431990741,329473153,2005174951,233180242,1437267298,2.85E+11,7111732159,562412291,7909551842,1.50E+12,87421779,7.92E+11,21965176,3.63E+11,2.85E+12
